pair_id,region,question,A_name,B_name,agent_label,rule,note
CO0542,CO,ENTITY - same firm?,"Flatiron Drilling, Inc.","Flatirons Drilling, Inc.",SAME,R2,"Flatiron/Flatirons typo; CR 76 expands to County Road 76, same address"
CO0543,CO,ENTITY - same firm?,WALTERS EXCAVATING INC,"WALTERS EXCAVATION INC, A CORPORATION",SAME,R4,"Strip A CORPORATION; Excavating/Excavation variant; same city, transposed house number"
CO0544,CO,ENTITY - same firm?,MOUNTAIN EXCAVATING,ROCKY MOUNTAIN EXCAVATING,DIFFERENT,R1,"ROCKY is an added word, not a rendering artifact; Hotchkiss vs Grand Lake"
CO0545,CO,ENTITY - same firm?,"J & F SERVICES, INC","J&T SERVICES, LLC",DIFFERENT,R1,"J & F vs J&T Services, INC vs LLC, Fort Lupton vs Bayfield"
CO0546,CO,ENTITY - same firm?,"TAMERREL EXCAVATION, INC.","TAMERRELL EXCAVATION, A CORPORATION",DIFFERENT,R5,"TAMERREL/TAMERRELL same name after cleanup, but Parachute vs Silt"
CO0547,CO,ENTITY - same firm?,MC CONSTRUCTION,RC CONSTRUCTION,DIFFERENT,R1,MC vs RC Construction; different names and cities
CO0548,CO,ENTITY - same firm?,"Oldcastle SW Group, Inc.","OLDCATLE SW GROUP, INC.",DIFFERENT,R5,"OLDCATLE is a typo of Oldcastle, but Ogden UT vs Atlanta GA"
CO0549,CO,ENTITY - same firm?,Mountain excavating llc,"MOUNTAIN J EXCAVATION, INC",DIFFERENT,R1,"Mountain Excavating vs Mountain J Excavation; added token, Hotchkiss vs Cortez"
CO0550,CO,ENTITY - same firm?,"TRIPLE P RANCH, INC.","TRIPLE Z RANCH, LLC",DIFFERENT,R1,Triple P vs Triple Z Ranch; P7 letter is content; Center vs Eagle
CO0551,CO,PREMISES - one operation?,"BIG CITY INSULATION, INC.","LOVEDAY INSULATION, LLC",SEPARATE,F2,495 S High St Ste 50 Columbus is the registered agent block
CO0552,CO,PREMISES - one operation?,"FEDEL PROVISIONS, LLC",TOWN OF PEETZ,SEPARATE,PR2,"621 Main St in Ouray vs Peetz; coincident street name, no tie"
CO0553,CO,PREMISES - one operation?,"METRO HOME INSULATION, LLC","PACIFIC PARTNERS INSULATION SOUTH, A BDI COMPANY, LLC",SEPARATE,F2,495 South High Street registered agent address
CO0554,CO,PREMISES - one operation?,"ACCURATE INSULATION OF UPPER MARLBORO, LLC","G -- T -- G, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0555,CO,PREMISES - one operation?,MONTROSE COUNTY,"MONTROSE, CO, COUNTY OF",ONE-OP,PREMISES,"Montrose County and Montrose CO County Of are the same party, name-order variant"
CO0556,CO,PREMISES - one operation?,"BOLTON CONSTRUCTION, LLC",ROLLING HILLS PROPERTIES LLC,SEPARATE,PR2,"PO Box 251 in Meeker vs Eaton; different towns, no name tie"
CO0557,CO,PREMISES - one operation?,"ALPINE INSULATION I, LLC","EDWARDS/MOONEY & MOSES, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0558,CO,PREMISES - one operation?,"Duffy Holdings, LLC","Duffy Holdings, LLC, Duffy Crane Inc, Duffy Industrial LLC & Duffy Rentals & Sales",ONE-OP,PREMISES,B string names Duffy Holdings itself plus affiliated Duffy entities at one yard
CO0559,CO,PREMISES - one operation?,"LAKESIDE INSULATION, LLC","TCI CONTRACTING OF KENTUCKY, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0560,CO,PREMISES - one operation?,STEP UP INC,"TK Excavating & Dirtwork, LLC",SEPARATE,PR2,Step Up Inc vs TK Excavating share a Loveland address but no name tie
CO0561,CO,PREMISES - one operation?,"Lynn Homes & Development LLC, Delinquent February 1, 2019","STATE TEKTON CUSTOM HOMES, LLC",SEPARATE,PR1,"Delinquent Lynn Homes plus active State Tekton; HOMES is a trade word, no tie"
CO0562,CO,PREMISES - one operation?,COLORADO BACKHOE SERVICE,THOMAS JOSEPH,ONE-OP,PREMISES,Person Thomas Joseph and a backhoe firm at one rural address; person plus own company
CO0563,CO,PREMISES - one operation?,"EBC ENTERPRISES, INC.","NORTHER COLORADO CONSTRUCTORS, INC.",SEPARATE,PR2,"EBC Enterprises vs Norther Colorado Constructors; shared yard, no shared distinctive token"
CO0564,CO,PREMISES - one operation?,0NBD00508,"RLC CONSTRUCTION, LLC",SEPARATE,PR2,"A-side is a register artifact, not a name; tie test runs and returns none"
CO0565,CO,PREMISES - one operation?,ROCKY MTN EXCAVATING,"ROCKY MOUNTAIN EXCAVATING, INC.",ONE-OP,PREMISES,ROCKY MTN expands to ROCKY MOUNTAIN; literally the same party at one address
CO0566,CO,PREMISES - one operation?,"DAVE'S EARTHWORKS, INC.",RCD CONSTRUCTION INC,SEPARATE,PR2,"PO Box 322 in Brighton vs Craig; different towns, no name tie"
CO0567,CO,PREMISES - one operation?,"HINKLE INSULATION & DRYWALL COMPANY, INCORPORATED","KEY INSULATION OF SAN ANTONIO, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0568,CO,PREMISES - one operation?,"BUILDERS INSTALLED PRODUCTS OF NEW YORK, LLC","NORTHWEST INSULATION, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0569,CO,PREMISES - one operation?,LAWN EMT L.L.C,"SPECIALIZED GRADING ENTERPRISES, INC.",SEPARATE,PR2,PO Box 551 in Bennett vs Morrison; no shared distinctive token
CO0570,CO,PREMISES - one operation?,"LIBERTY OILFIELD SERVICE AND SUPPLY, LLC","LUCERO CONSULTING, LLC",SEPARATE,PR2,"Liberty Oilfield vs Lucero Consulting; shared Loma address, no name tie"
CO0571,CO,PREMISES - one operation?,BRAY-DAN HOLDING COMPANY INC.,PARK COUNTY,SEPARATE,PR2,PO Box 147 in Nobleford AB vs Fairplay CO; unrelated parties
CO0572,CO,PREMISES - one operation?,Imperial Equipment Rental LLC,LOWER VALLEY HOSPITAL ASSOCIATION (THE),SEPARATE,PR2,PO Box 130 in Glenwood Springs vs Fruita; no tie
CO0573,CO,PREMISES - one operation?,"A+ INSULATION OF KANSAS CITY, LLC","ACCURATE INSULATION OF DELAWARE, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0574,CO,PREMISES - one operation?,RELIANCE PRECAST LLC AS NOMINEE // ALTER EGO OF WINFREY ARCHITECTURAL CONCRETE INC,WINFREY ARCHITECTURAL CONCRETE INC A CORPORATION,ONE-OP,PREMISES,A-side name asserts nominee/alter ego of the B-side firm at one address
CO0575,CO,PREMISES - one operation?,"RV HORIZONS, INC.","THOMAS, POLLART & MILLER, LLC",SEPARATE,PR2,RV Horizons and a law firm in one Greenwood Village office building
CO0576,CO,PREMISES - one operation?,"AJ CONCRETE PUMPING II, INC","JPBT, LLC",SEPARATE,PR2,AJ Concrete Pumping II vs JPBT LLC; no shared surname or initialism
CO0577,CO,PREMISES - one operation?,TRIPLE BAR RANCH,TRIPLE BAR RANCH LLC,ONE-OP,PREMISES,Triple Bar Ranch with and without LLC at one address; same party
CO0578,CO,PREMISES - one operation?,HOMESERVICES PLUMBERS CO,"ROCKY MOUNTAIN EMPIRE ELECTRIC, INC.",SEPARATE,PR2,Plumbers and electric firms at one Centennial address; no name tie
CO0579,CO,PREMISES - one operation?,Wylaco Construction Supply Co.,"WYLACO SUPPLY COMPANY, INC.",ONE-OP,PREMISES,WYLACO is a coined word shared by both names at one Denver address
CO0580,CO,PREMISES - one operation?,"JW TRANSPORTATION, INC",RCD CONSTRUCTION INC,SEPARATE,PR2,"PO Box 322 in Fort Morgan vs Craig; different towns, no tie"
CO0581,CO,PREMISES - one operation?,"EVO TRANSPORATION & ENERGY SERVICES, INC.",J.B. LEASE CORPORATION,SEPARATE,PR2,EVO Transportation vs J.B. Lease at one Peoria office; no shared token
CO0582,CO,PREMISES - one operation?,"Ludwig Drilling, Inc.",THE LUDWIG CORPORATION,ONE-OP,PREMISES,LUDWIG surname shared by both entities at 704 Topeka Way
CO0583,CO,PREMISES - one operation?,"Renewable Fiber, Inc.",WES MOSER & SONS,SEPARATE,PR2,Renewable Fiber vs Wes Moser & Sons on one highway parcel; no tie
CO0584,CO,PREMISES - one operation?,"Drake's Crane Service, Inc.",Summit Crane Service LLC,SEPARATE,PR2,"Drake's vs Summit share only trade words CRANE SERVICE, which PR2 excludes"
CO0585,CO,PREMISES - one operation?,"METRO PAVERS, INC.",TC PIPELINE INC,SEPARATE,PR2,PO Box 601 in Henderson vs Monte Vista; different towns
CO0586,CO,PREMISES - one operation?,"ADL CONSTRUCTION, LLC","COUNTRYSIDE GROUNDS MAINTENANCE & LANDSCAPE, INC.",SEPARATE,PR2,ADL Construction vs Countryside Grounds at one Parker address; no tie
CO0587,CO,PREMISES - one operation?,SUMMIT COUNTY GOVERNMENT,SUMMIT COUNTY FLEET SERVICES,ONE-OP,PREMISES,"Summit County Fleet Services is a department of Summit County Government, one PO box"
CO0588,CO,PREMISES - one operation?,"B-ORGANIZED INSULATION, LLC","HINKLE INSULATION & DRYWALL COMPANY, INCORPORATED",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0589,CO,PREMISES - one operation?,316 EXCAVATING LLC,MOUNTAINSKY LANDSCAPING LLC,SEPARATE,PR2,316 Excavating vs Mountainsky Landscaping at 4467 Clay St; no tie
CO0590,CO,PREMISES - one operation?,"Aggregate Logistics, LLC","HARMONY GARDENS, INC.",SEPARATE,PR2,"HARMONY in B is the street name, not a tie to Aggregate Logistics"
CO0591,CO,PREMISES - one operation?,"S & S LAND & CATTLE, INC.","TNT CUSTOM FARMS, LLC",SEPARATE,PR2,S&S Land & Cattle vs TNT Custom Farms at one ranch address; no shared token
CO0592,CO,PREMISES - one operation?,"IBP TEXAS ASSETS II, LLC","INSULVAIL, LLC",SEPARATE,F2,495 South High Street registered agent address
CO0593,CO,PREMISES - one operation?,ALL SEASONS EQUIPMENT RENTAL,GREAT EXPECTATIONS OF GRAND JUNCTION LLC,SEPARATE,PR2,All Seasons Rental vs Great Expectations on one business loop; no tie
CO0594,CO,PREMISES - one operation?,"IBP TEXAS ASSETS I, LLC","MARV'S INSULATION, INC.",SEPARATE,F2,495 South High Street registered agent address
CO0595,CO,PREMISES - one operation?,PATHWAYS CHURCH,"PHARMATECH, INC.",SEPARATE,PR2,A church and a pharma firm at one Denver office building
CO0596,CO,PREMISES - one operation?,PROFESSIONAL DRILLING,Professional Drilling Co.,ONE-OP,PREMISES,Professional Drilling with and without CO at one address; same party
CO0597,CO,PREMISES - one operation?,"Elk Ridge Mining and Reclamation, LLC","TRI-STATE GENERATION AND TRANSMISSION ASSOCIATION, INC.",SEPARATE,PR2,Elk Ridge Mining vs Tri-State Generation at one HQ; no shared name token
CO0598,CO,PREMISES - one operation?,DIAMOND BACK DRILLING & SUPPLY,MAJESTIC RIGGING AND TRANSPORTATION,SEPARATE,PR2,"Address column holds INC; Rangely vs Henderson, no name tie"
CO0599,CO,PREMISES - one operation?,"BURT IMPORTS ""T,"" INC.","BURT TOYOTA, INC.",ONE-OP,PREMISES,BURT shared by both dealership entities at 5460 S Broadway
CO0600,CO,PREMISES - one operation?,"HENDERSON EQUIPMENT SALES & RENTAL, INC.","HENDERSON HEAVY HAUL TRUCKING, INC.",ONE-OP,PREMISES,"HENDERSON surname shared by both firms at 785 22 Rd, one yard"
CO0601,CO,PREMISES - one operation?,"TEAGUE DIVERSIFIED, INC.","THE CARBON SENTRY, LLC",SEPARATE,PR2,Teague Diversified vs The Carbon Sentry at 15366 Rd O; no tie
CO0602,CO,PREMISES - one operation?,ALEJANDRO AMAYA-SORIA DBA UNION CONCRETE CORP,Union Concrete,ONE-OP,PREMISES,"C4: A is a person DBA Union Concrete, which is the B-side name"
CO0603,CO,PREMISES - one operation?,S & S SERVICE,"S&S Lopez, LLC",ONE-OP,PREMISES,S&S initialism shared at 20999 Hwy 12 Weston; a tie under PR2
CO0604,CO,PREMISES - one operation?,"ALLIED WASTE SYSTEMS OF COLORADO, LLC","BOWIE RESOURCES, LLC",SEPARATE,PR2,Allied Waste vs Bowie Resources in one Denver tower suite
CO0605,CO,PREMISES - one operation?,"Bison Equipment Investment, LLC",FRAZEE CONSTRUCTION CO.,SEPARATE,PR2,"Bison Equipment Investment vs Frazee Construction; shared address, no name tie"
CO0606,CO,PREMISES - one operation?,Alfredo's Grading LLC,AOH ENTERPRISES LLC,SEPARATE,PR2,"Alfredo's Grading vs AOH Enterprises; initials tie is speculation, not evidence"
CO0607,CO,PREMISES - one operation?,"ALL IN ONE & MOORE BUILDING SYSTEMS, LLC","SPEC 7 INSULATION CO., LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0608,CO,PREMISES - one operation?,"BAYTHERM INSULATION, LLC","MAP INSTALLED BUILDING PRODUCTS OF SAGAMORE, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0609,CO,PREMISES - one operation?,"TRAX WEST, LLC",WORLDWIDE/CO RENTAL SVC,SEPARATE,PR2,Trax West vs Worldwide/CO Rental at 2951 Chambers Rd; no tie
CO0610,CO,PREMISES - one operation?,"COSTILLA COUNTY, COLORADO","TOWN OF FRISCO, COLORADO",SEPARATE,PR2,100 Main St in San Luis vs Frisco; two different municipalities
CO0611,CO,PREMISES - one operation?,"ACCURATE INSULATION OF DELAWARE, LLC","G -- T -- G, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0612,CO,PREMISES - one operation?,"INDUSTRIAL CONCRETE SERVICES, INC.",VAIL TRADEMARKS INC,SEPARATE,PR2,"PO Box 7 in Mead vs Vail; different towns, no tie"
CO0613,CO,PREMISES - one operation?,TOWN OF SILVERTON,THE YOUNG LIFE CAMPAIGN,SEPARATE,PR2,PO Box 250 in Silverton vs Fraser; unrelated parties
CO0614,CO,PREMISES - one operation?,"Cal's Trucking & Excavating, Inc.","COLORADO ASPHALT SERVICES, INC.",SEPARATE,PR2,PO Box 328 in Hartsel vs Commerce City; no tie
CO0615,CO,PREMISES - one operation?,FOUR  SEASONS LANDSCAPING,OLDCASTLE SW GROUP DBA  APC CONST,SEPARATE,PR2,Four Seasons Landscaping vs Oldcastle SW DBA APC at one Ogden suite; no tie
CO0616,CO,PREMISES - one operation?,TEZAK  EQUIPMENT LLC,"W.C. STRIEGEL, INC.",SEPARATE,PR2,PO Box 860 in Canon City vs Rangely; different towns
CO0617,CO,PREMISES - one operation?,"INSTALLED BUILDING PRODUCTS OF HOUSTON, LLC","MARV'S INSULATION, INC.",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0618,CO,PREMISES - one operation?,"H-2 Enterprises, LLC","MIETE, LLC",SEPARATE,PR2,H-2 Enterprises vs Miete LLC at 4626 WCR 65; no shared token
CO0619,CO,PREMISES - one operation?,ARAPAHOE BASIN SKI AREA,DUNDEE RESORT DEVELOPMENT LLC,SEPARATE,PR2,Arapahoe Basin vs Dundee Resort Development; no name tie readable from the row
CO0620,CO,PREMISES - one operation?,GORE LIVESTOCK INCORPORATED,"ROCKY MOUNTAIN FENCE COMPANY, LLC.",SEPARATE,PR2,PO Box 22 in Glade Park vs Walden; different towns
CO0621,CO,PREMISES - one operation?,"CHEYENNE CONNECTOR PIPELINE, INC.","TALLGRASS PONY EXPRESS PIPELINE, LLC",SEPARATE,PR2,Cheyenne Connector vs Tallgrass Pony Express; PIPELINE is a trade word only
CO0622,CO,PREMISES - one operation?,"LA COMETA PROPERTIES, INC.",WILLAMETTE VALLEY FRUIT COMPANY,SEPARATE,PR2,La Cometa Properties vs Willamette Valley Fruit in one Phoenix suite
CO0623,CO,PREMISES - one operation?,"American Insulation & Energy Services, LLC","WILSON INSULATION COMPANY, LLC",SEPARATE,F2,495 South High Street registered agent address
CO0624,CO,PREMISES - one operation?,"BRAD HARRIS, LLC","R&S Trucking & Excavating, LLC",SEPARATE,PR2,Brad Harris LLC vs R&S Trucking at 536 Odin Dr; no shared token
CO0625,CO,PREMISES - one operation?,"FUTURE DEVELOPMENT SERVICES, LLC DBA KING REBAR","KING REBAR, LLC",ONE-OP,PREMISES,"C4: A is DBA King Rebar, which is exactly the B-side name; same PO box"
CO0626,CO,PREMISES - one operation?,"EAST COAST INSULATORS II, LLC","HORIZON ELECTRIC SERVICES, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0627,CO,PREMISES - one operation?,"GOLD STAR INSULATION, L.P.","INSTALLED BUILDING SOLUTIONS II, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0628,CO,PREMISES - one operation?,"TRAX CONSTRUCTION, INC.","VAN HORN EQUIPMENT, LLC",SEPARATE,PR2,Trax Construction vs Van Horn Equipment at 555 Ford St; no tie
CO0629,CO,PREMISES - one operation?,"ALLIED DEMOLITION, INC.","CURRY, RICHARD E",SEPARATE,PR2,PO Box 566 in Commerce City vs Hotchkiss; different towns
CO0630,CO,PREMISES - one operation?,"CARMATCH, LLC",CRALL & BOWES INC,SEPARATE,PR2,Carmatch LLC vs Crall & Bowes at 1877 Vista View Dr; no tie
CO0631,CO,PREMISES - one operation?,"DUFFY CRANE, INC.","DUFFY RENTALS AND SALES, LLC",ONE-OP,PREMISES,"DUFFY shared by both entities at 10180 Brighton Rd, one yard"
CO0632,CO,PREMISES - one operation?,DIA CONSTRUCTION,"EXTREME EARTHWORKS, LLC",SEPARATE,PR2,PO Box 31 in DeBeque vs Rifle; different towns
CO0633,CO,PREMISES - one operation?,"C G EXCAVATING, INC.","RC MANAGEMENT, INC.",SEPARATE,PR2,C G Excavating vs RC Management at 7335 Templeton Gap Rd; no tie
CO0634,CO,PREMISES - one operation?,STONEFLY EARTHWORKS,"STONEFLY EARTHWORKS, LLC.",ONE-OP,PREMISES,Stonefly Earthworks with and without LLC at one address; same party
CO0635,CO,PREMISES - one operation?,"EAST COAST INSULATORS II, LLC","INSULVAIL, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0636,CO,PREMISES - one operation?,ADVANCED EQUIPMENT INC.,ROCKY MOUNTAIN CONCRETE WASHOUT INC.,SEPARATE,PR2,"Advanced Equipment vs Rocky Mountain Concrete Washout; shared address, no tie"
CO0637,CO,PREMISES - one operation?,ELBERT COUNTY BOARD OF COMMISSIONERS,ELBERT COUNTY IN CARE OF ELBERT COUNTY BOARD OF CO,ONE-OP,PREMISES,C5 strips the care-of clause; both sides are Elbert County's board
CO0638,CO,PREMISES - one operation?,"METRO HOME INSULATION, LLC","TOWN BUILDING SYSTEMS, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0639,CO,PREMISES - one operation?,CCI COLORADO CORRECTIONAL INDUSTRIES,COLORADO STATE DEPT OF CORRC,ONE-OP,PREMISES,"Colorado Correctional Industries is the DOC's own arm; one PO box, one city"
CO0640,CO,PREMISES - one operation?,"GOLD STAR INSULATION, L.P.","PARKER INSULATION AND BUILDING PRODUCTS, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0641,CO,PREMISES - one operation?,"PACIFIC PARTNERS INSULATION SOUTH, A BDI COMPANY, LLC","Suburban Insulation, Inc.",SEPARATE,F2,495 South High Street registered agent address
CO0642,CO,PREMISES - one operation?,"CENTRAL READY MIX, LLC",CONCRETE MANAGEMENT CORP,SEPARATE,PR2,Central Ready Mix vs Concrete Management at 1300 Harlan St; trade words only
CO0643,CO,PREMISES - one operation?,"IBP ASSET, LLC","PARKER INSULATION AND BUILDING PRODUCTS, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CO0644,CO,PREMISES - one operation?,"CURRY, MARTIN L",TRI-COUNTY GRAVEL,ONE-OP,PREMISES,"Person and a gravel firm sharing PO Box 566 in the same town, Hotchkiss"
CO0645,CO,PREMISES - one operation?,"Intensive Drilling, LLC",TWIN PEAKS MACHINING LTD. INC.,SEPARATE,PR2,Intensive Drilling vs Twin Peaks Machining at 125 W Bridge St; no tie
CO0646,CO,PREMISES - one operation?,Denver Metro Veterinary Services LLC,"PLANNED PETHOOD PLUS, INC.",SEPARATE,PR2,Two veterinary firms at 4595 Harlan St; trade relation is not a name tie
CO0647,CO,PREMISES - one operation?,"ADAMS RANCH, LLC",PROFESSIONAL GRADE SEPTIC PUMPING & SERVICES LLC,SEPARATE,PR2,PO Box 577 in Walden vs Montrose; different towns
CO0648,CO,PREMISES - one operation?,TOWN OF FAIRPLAY,"THEOS SWALLOW FORK RANCH, LLP",SEPARATE,PR2,PO Box 267 in Fairplay vs Meeker; different towns
CO0649,CO,PREMISES - one operation?,D.A. SMITH DRILLING COMPANY,GA WELDING AND DEMOLITION LLC,SEPARATE,PR2,PO Box 97 in Loma vs Fort Morgan; different towns
CO0650,CO,PREMISES - one operation?,"ALPHA INSULATION & WATER PROOFING, INC.","MAP INSTALLED BUILDING PRODUCTS OF SEEKONK, LLC",SEPARATE,F2,495 S High St Ste 50 registered agent address
CT0651,CT,ENTITY - same firm?,CONNECTICUT CONCRETE CONTRACTORS,CONNECTICUT CONCRETE SOLUTIONS,DIFFERENT,R1,Connecticut Concrete Contractors vs Solutions; different names and towns
CT0652,CT,ENTITY - same firm?,"SUPERIOR, INC.","SUPERIOR PAVING, INC.",DIFFERENT,R1,Superior Inc vs Superior Paving Inc; Plantsville vs Thompson
CT0653,CT,ENTITY - same firm?,CTX CONCRETE FOUNDATIONS,CUSTOM CONCRETE STAINING,DIFFERENT,R1,CTX Concrete Foundations vs Custom Concrete Staining; unrelated names
CT0654,CT,ENTITY - same firm?,J & C EXCAVATION LLC,J & W Excavating LLC,DIFFERENT,R1,J & C vs J & W; P7 letters are content; Woodstock vs Danbury
CT0655,CT,ENTITY - same firm?,UNITED SOLAR LLC,UNITED STEEL INC.,DIFFERENT,R1,United Solar vs United Steel; different names and towns
CT0656,CT,ENTITY - same firm?,"LAZ Parking California, LLC","LAZ  Parking Chicago, LLC",DIFFERENT,R7,LAZ Parking California vs Chicago; distinct entities of one family
CT0657,CT,ENTITY - same firm?,"LAZ PARKING LTD, LLC",LAZ Parking Canada Inc,DIFFERENT,R7,"LAZ Parking LTD vs LAZ Parking Canada Inc; family members, different charters"
CT0658,CT,ENTITY - same firm?,A & A ASPHALT LLC,A & A ASPHALT LLC (DBA),DIFFERENT,R5,"Same name after stripping DBA, but Manchester vs Coventry, no shared address"
CT0659,CT,ENTITY - same firm?,IRON HORSE EQUIPMENT LLC,Iron Horse Equipment of Durham LLC,DIFFERENT,R7,Iron Horse Equipment vs Iron Horse Equipment of Durham; geographic-suffix sibling entity
CT0660,CT,ENTITY - same firm?,"CONNECTICUT ORTHOPEDICS, LLC",CONNECTICUT PRECAST CORPORATION,DIFFERENT,R1,Connecticut Orthopedics vs Connecticut Precast; unrelated names
CT0661,CT,ENTITY - same firm?,"A. VITTI EXCAVATORS, LLC","A. VITTO EXCAVATIONS, LLC",SAME,R4,"VITTI/VITTO and Excavators/Excavations variants; both Stamford, different address"
CT0662,CT,ENTITY - same firm?,"CONNECTICUT VALLEY GROWERS, LLC","CONNECTICUT VALLEY ORTHODONTICS, P.C.",DIFFERENT,R1,Connecticut Valley Growers vs Orthodontics; different names and towns
CT0663,CT,ENTITY - same firm?,"COASTLINE CONCRETE INC. , A CORPORATION",COASTLINE CONSTRUCTION CORP.,DIFFERENT,R1,Coastline Concrete Inc vs Coastline Construction Corp; Higganum vs Clinton
CT0664,CT,ENTITY - same firm?,UNIVERSAL SEPTIC LLC,YALE UNIVERSITY,DIFFERENT,R1,Universal Septic vs Yale University; plainly different firms
CT0665,CT,ENTITY - same firm?,HIGH LINE TIMBER & EXCAVATION LLC,HIGHLINE TIMBER AND EXCAVATION,DIFFERENT,R5,"HIGH LINE joins to HIGHLINE, same name, but New Fairfield vs Danbury"
CT0666,CT,ENTITY - same firm?,"CITY CARTING, INC.","CITY PAVING CO., INC.",DIFFERENT,R1,City Carting vs City Paving; different names and towns
CT0667,CT,ENTITY - same firm?,"CONNECTICUT CLEARING, LLC",CONNECTICUT SOIL LLC,DIFFERENT,R1,Connecticut Clearing vs Connecticut Soil; unrelated names
CT0668,CT,ENTITY - same firm?,CONCRETE FLOORS COMPANY LLC.,ROSE FROM CONCRETE,DIFFERENT,R1,Concrete Floors Company vs Rose From Concrete; only a trade word shared
CT0669,CT,ENTITY - same firm?,"TCI CONTRACTING OF HILTON HEAD, LLC","TCI CONTRACTING OF NASHVILLE, LLC",DIFFERENT,R7,"TCI Contracting of Hilton Head vs of Nashville; sibling entities, one agent address"
CT0670,CT,ENTITY - same firm?,ALL AMERICAN MASONRY & PAVING LLC,"ALL AMERICAN PAVING, LLC",DIFFERENT,R1,All American Masonry & Paving vs All American Paving; Southington vs Norwalk
